selected_path,relative_path,collection_folder,scale_family,style,pattern_label,surface_label,mood_tags,key_folder,key_index,major_key,minor_key,normalized_group_id
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop2 style/C - ii7 Vadd9 I7 I7 - Triumphant.mid,01 - C Major - A minor/4 Progression/Major/pop2 style/C - ii7 Vadd9 I7 I7 - Triumphant.mid,4 Progression,Major,pop2,ii7 Vadd9 I7 I7,Triumphant,Triumphant,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop2|ii7 Vadd9 I7 I7|Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - ii7 Vadd9 I7 I7 - Triumphant.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - ii7 Vadd9 I7 I7 - Triumphant.mid,4 Progression,Major,pop2,ii7 Vadd9 I7 I7,Triumphant,Triumphant,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop2|ii7 Vadd9 I7 I7|Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop2 style/B - ii7 Vadd9 I7 I7 - Triumphant.mid,12 - B Major - G# minor/4 Progression/Major/pop2 style/B - ii7 Vadd9 I7 I7 - Triumphant.mid,4 Progression,Major,pop2,ii7 Vadd9 I7 I7,Triumphant,Triumphant,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop2|ii7 Vadd9 I7 I7|Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop2 style/C - iii vi IV I - Romantic Nostalgic.mid,01 - C Major - A minor/4 Progression/Major/pop2 style/C - iii vi IV I - Romantic Nostalgic.mid,4 Progression,Major,pop2,iii vi IV I,Romantic Nostalgic,Romantic|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop2|iii vi IV I|Romantic Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - iii vi IV I - Romantic Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - iii vi IV I - Romantic Nostalgic.mid,4 Progression,Major,pop2,iii vi IV I,Romantic Nostalgic,Romantic|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop2|iii vi IV I|Romantic Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop2 style/B - iii vi IV I - Romantic Nostalgic.mid,12 - B Major - G# minor/4 Progression/Major/pop2 style/B - iii vi IV I - Romantic Nostalgic.mid,4 Progression,Major,pop2,iii vi IV I,Romantic Nostalgic,Romantic|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop2|iii vi IV I|Romantic Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop2 style/C - iim7 V7 iiim7 vi7 iim7 V7 - Romantic Nostalgic.mid,01 - C Major - A minor/4 Progression/Major/pop2 style/C - iim7 V7 iiim7 vi7 iim7 V7 - Romantic Nostalgic.mid,4 Progression,Major,pop2,iim7 V7 iiim7 vi7 iim7 V7,Romantic Nostalgic,Romantic|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop2|iim7 V7 iiim7 vi7 iim7 V7|Romantic Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - iim7 V7 iiim7 vi7 iim7 V7 - Romantic Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - iim7 V7 iiim7 vi7 iim7 V7 - Romantic Nostalgic.mid,4 Progression,Major,pop2,iim7 V7 iiim7 vi7 iim7 V7,Romantic Nostalgic,Romantic|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop2|iim7 V7 iiim7 vi7 iim7 V7|Romantic Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop2 style/B - iim7 V7 iiim7 vi7 iim7 V7 - Romantic Nostalgic.mid,12 - B Major - G# minor/4 Progression/Major/pop2 style/B - iim7 V7 iiim7 vi7 iim7 V7 - Romantic Nostalgic.mid,4 Progression,Major,pop2,iim7 V7 iiim7 vi7 iim7 V7,Romantic Nostalgic,Romantic|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop2|iim7 V7 iiim7 vi7 iim7 V7|Romantic Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi IV I V - Hopeful Romantic.mid,01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi IV I V - Hopeful Romantic.mid,4 Progression,Major,pop2,vi IV I V,Hopeful Romantic,Hopeful|Romantic,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop2|vi IV I V|Hopeful Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi IV I V - Hopeful Romantic.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi IV I V - Hopeful Romantic.mid,4 Progression,Major,pop2,vi IV I V,Hopeful Romantic,Hopeful|Romantic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop2|vi IV I V|Hopeful Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi IV I V - Hopeful Romantic.mid,12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi IV I V - Hopeful Romantic.mid,4 Progression,Major,pop2,vi IV I V,Hopeful Romantic,Hopeful|Romantic,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop2|vi IV I V|Hopeful Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi V IV V ii V I I - Triumphant Hopeful.mid,01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi V IV V ii V I I - Triumphant Hopeful.mid,4 Progression,Major,pop2,vi V IV V ii V I I,Triumphant Hopeful,Triumphant|Hopeful,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop2|vi V IV V ii V I I|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi V IV V ii V I I - Triumphant Hopeful.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi V IV V ii V I I - Triumphant Hopeful.mid,4 Progression,Major,pop2,vi V IV V ii V I I,Triumphant Hopeful,Triumphant|Hopeful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop2|vi V IV V ii V I I|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi V IV V ii V I I - Triumphant Hopeful.mid,12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi V IV V ii V I I - Triumphant Hopeful.mid,4 Progression,Major,pop2,vi V IV V ii V I I,Triumphant Hopeful,Triumphant|Hopeful,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop2|vi V IV V ii V I I|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi V IV V - Romantic Hopeful.mid,01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi V IV V - Romantic Hopeful.mid,4 Progression,Major,pop2,vi V IV V,Romantic Hopeful,Romantic|Hopeful,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop2|vi V IV V|Romantic Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi V IV V - Romantic Hopeful.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi V IV V - Romantic Hopeful.mid,4 Progression,Major,pop2,vi V IV V,Romantic Hopeful,Romantic|Hopeful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop2|vi V IV V|Romantic Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi V IV V - Romantic Hopeful.mid,12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi V IV V - Romantic Hopeful.mid,4 Progression,Major,pop2,vi V IV V,Romantic Hopeful,Romantic|Hopeful,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop2|vi V IV V|Romantic Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi ii V I - Hopeful Romantic.mid,01 - C Major - A minor/4 Progression/Major/pop2 style/C - vi ii V I - Hopeful Romantic.mid,4 Progression,Major,pop2,vi ii V I,Hopeful Romantic,Hopeful|Romantic,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop2|vi ii V I|Hopeful Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi ii V I - Hopeful Romantic.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop2 style/Gb - vi ii V I - Hopeful Romantic.mid,4 Progression,Major,pop2,vi ii V I,Hopeful Romantic,Hopeful|Romantic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop2|vi ii V I|Hopeful Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi ii V I - Hopeful Romantic.mid,12 - B Major - G# minor/4 Progression/Major/pop2 style/B - vi ii V I - Hopeful Romantic.mid,4 Progression,Major,pop2,vi ii V I,Hopeful Romantic,Hopeful|Romantic,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop2|vi ii V I|Hopeful Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I I IM-5 IM-5 IV IV V Vsus2 - Joyful Triumphant.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I I IM-5 IM-5 IV IV V Vsus2 - Joyful Triumphant.mid,4 Progression,Major,pop,I I IM-5 IM-5 IV IV V Vsus2,Joyful Triumphant,Joyful|Triumphant,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I I IM-5 IM-5 IV IV V Vsus2|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I IM-5 IM-5 IV IV V Vsus2 - Joyful Triumphant.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I IM-5 IM-5 IV IV V Vsus2 - Joyful Triumphant.mid,4 Progression,Major,pop,I I IM-5 IM-5 IV IV V Vsus2,Joyful Triumphant,Joyful|Triumphant,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I I IM-5 IM-5 IV IV V Vsus2|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I I IM-5 IM-5 IV IV V Vsus2 - Joyful Triumphant.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I I IM-5 IM-5 IV IV V Vsus2 - Joyful Triumphant.mid,4 Progression,Major,pop,I I IM-5 IM-5 IV IV V Vsus2,Joyful Triumphant,Joyful|Triumphant,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I I IM-5 IM-5 IV IV V Vsus2|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I I IV iii - Hopeful Nostalgic.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I I IV iii - Hopeful Nostalgic.mid,4 Progression,Major,pop,I I IV iii,Hopeful Nostalgic,Hopeful|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I I IV iii|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I IV iii - Hopeful Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I IV iii - Hopeful Nostalgic.mid,4 Progression,Major,pop,I I IV iii,Hopeful Nostalgic,Hopeful|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I I IV iii|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I I IV iii - Hopeful Nostalgic.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I I IV iii - Hopeful Nostalgic.mid,4 Progression,Major,pop,I I IV iii,Hopeful Nostalgic,Hopeful|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I I IV iii|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I I7 Idom7 I7 - Relaxed Playful.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I I7 Idom7 I7 - Relaxed Playful.mid,4 Progression,Major,pop,I I7 Idom7 I7,Relaxed Playful,Relaxed|Playful,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I I7 Idom7 I7|Relaxed Playful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I7 Idom7 I7 - Relaxed Playful.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I7 Idom7 I7 - Relaxed Playful.mid,4 Progression,Major,pop,I I7 Idom7 I7,Relaxed Playful,Relaxed|Playful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I I7 Idom7 I7|Relaxed Playful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I I7 Idom7 I7 - Relaxed Playful.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I I7 Idom7 I7 - Relaxed Playful.mid,4 Progression,Major,pop,I I7 Idom7 I7,Relaxed Playful,Relaxed|Playful,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I I7 Idom7 I7|Relaxed Playful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I I7 Idom7 IV - Relaxed Nostalgic.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I I7 Idom7 IV - Relaxed Nostalgic.mid,4 Progression,Major,pop,I I7 Idom7 IV,Relaxed Nostalgic,Relaxed|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I I7 Idom7 IV|Relaxed Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I7 Idom7 IV - Relaxed Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I I7 Idom7 IV - Relaxed Nostalgic.mid,4 Progression,Major,pop,I I7 Idom7 IV,Relaxed Nostalgic,Relaxed|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I I7 Idom7 IV|Relaxed Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I I7 Idom7 IV - Relaxed Nostalgic.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I I7 Idom7 IV - Relaxed Nostalgic.mid,4 Progression,Major,pop,I I7 Idom7 IV,Relaxed Nostalgic,Relaxed|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I I7 Idom7 IV|Relaxed Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I IV Isus2 IV - Peaceful Hopeful.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I IV Isus2 IV - Peaceful Hopeful.mid,4 Progression,Major,pop,I IV Isus2 IV,Peaceful Hopeful,Peaceful|Hopeful,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I IV Isus2 IV|Peaceful Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV Isus2 IV - Peaceful Hopeful.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV Isus2 IV - Peaceful Hopeful.mid,4 Progression,Major,pop,I IV Isus2 IV,Peaceful Hopeful,Peaceful|Hopeful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I IV Isus2 IV|Peaceful Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV Isus2 IV - Peaceful Hopeful.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV Isus2 IV - Peaceful Hopeful.mid,4 Progression,Major,pop,I IV Isus2 IV,Peaceful Hopeful,Peaceful|Hopeful,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I IV Isus2 IV|Peaceful Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I IV V IV - Joyful Triumphant.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I IV V IV - Joyful Triumphant.mid,4 Progression,Major,pop,I IV V IV,Joyful Triumphant,Joyful|Triumphant,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I IV V IV|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV V IV - Joyful Triumphant.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV V IV - Joyful Triumphant.mid,4 Progression,Major,pop,I IV V IV,Joyful Triumphant,Joyful|Triumphant,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I IV V IV|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV V IV - Joyful Triumphant.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV V IV - Joyful Triumphant.mid,4 Progression,Major,pop,I IV V IV,Joyful Triumphant,Joyful|Triumphant,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I IV V IV|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I IV V V - Joyful Excited.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I IV V V - Joyful Excited.mid,4 Progression,Major,pop,I IV V V,Joyful Excited,Joyful|Excited,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I IV V V|Joyful Excited
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV V V - Joyful Excited.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV V V - Joyful Excited.mid,4 Progression,Major,pop,I IV V V,Joyful Excited,Joyful|Excited,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I IV V V|Joyful Excited
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV V V - Joyful Excited.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV V V - Joyful Excited.mid,4 Progression,Major,pop,I IV V V,Joyful Excited,Joyful|Excited,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I IV V V|Joyful Excited
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Major/pop style/C - I IV ii V - Joyful Triumphant.mid,01 - C Major - A minor/4 Progression/Major/pop style/C - I IV ii V - Joyful Triumphant.mid,4 Progression,Major,pop,I IV ii V,Joyful Triumphant,Joyful|Triumphant,01 - C Major - A minor,1,C Major,A minor,progression|Major|pop|I IV ii V|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV ii V - Joyful Triumphant.mid,07 - Gb Major - Eb minor/4 Progression/Major/pop style/Gb - I IV ii V - Joyful Triumphant.mid,4 Progression,Major,pop,I IV ii V,Joyful Triumphant,Joyful|Triumphant,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Major|pop|I IV ii V|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV ii V - Joyful Triumphant.mid,12 - B Major - G# minor/4 Progression/Major/pop style/B - I IV ii V - Joyful Triumphant.mid,4 Progression,Major,pop,I IV ii V,Joyful Triumphant,Joyful|Triumphant,12 - B Major - G# minor,12,B Major,G# minor,progression|Major|pop|I IV ii V|Joyful Triumphant
